,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
168,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,audio_features,1pHP4JeQV9wDx87D6qH9hD,spotify:track:1pHP4JeQV9wDx87D6qH9hD,https://api.spotify.com/v1/tracks/1pHP4JeQV9wDx87D6qH9hD,https://api.spotify.com/v1/audio-analysis/1pHP4JeQV9wDx87D6qH9hD,179813,4
169,0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,audio_features,2MQhTbX792AT6YyzwLz9dt,spotify:track:2MQhTbX792AT6YyzwLz9dt,https://api.spotify.com/v1/tracks/2MQhTbX792AT6YyzwLz9dt,https://api.spotify.com/v1/audio-analysis/2MQhTbX792AT6YyzwLz9dt,239881,4
170,0.34,0.523,5,-5.81,1,0.0265,0.245,1.07e-05,0.108,0.226,174.705,audio_features,1B10XgaxSXRLAFq967oMpF,spotify:track:1B10XgaxSXRLAFq967oMpF,https://api.spotify.com/v1/tracks/1B10XgaxSXRLAFq967oMpF,https://api.spotify.com/v1/audio-analysis/1B10XgaxSXRLAFq967oMpF,190280,4
171,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,audio_features,4iEOVEULZRvmzYSZY2ViKN,spotify:track:4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,173631,4
172,0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,audio_features,57i3M29DWoo7RDk0Tf0LZG,spotify:track:57i3M29DWoo7RDk0Tf0LZG,https://api.spotify.com/v1/tracks/57i3M29DWoo7RDk0Tf0LZG,https://api.spotify.com/v1/audio-analysis/57i3M29DWoo7RDk0Tf0LZG,171333,4
173,0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,audio_features,4yyg2J2uXOjCtCyT64984C,spotify:track:4yyg2J2uXOjCtCyT64984C,https://api.spotify.com/v1/tracks/4yyg2J2uXOjCtCyT64984C,https://api.spotify.com/v1/audio-analysis/4yyg2J2uXOjCtCyT64984C,284147,4
174,0.604,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.862,audio_features,4vsoWZcvtvSsE0OiVvDDvX,spotify:track:4vsoWZcvtvSsE0OiVvDDvX,https://api.spotify.com/v1/tracks/4vsoWZcvtvSsE0OiVvDDvX,https://api.spotify.com/v1/audio-analysis/4vsoWZcvtvSsE0OiVvDDvX,206947,4
175,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,audio_features,5JWPUEov2wlX7c0jhYZpeB,spotify:track:5JWPUEov2wlX7c0jhYZpeB,https://api.spotify.com/v1/tracks/5JWPUEov2wlX7c0jhYZpeB,https://api.spotify.com/v1/audio-analysis/5JWPUEov2wlX7c0jhYZpeB,249587,3
176,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,audio_features,3AydAydLzyyZutA0375XIz,spotify:track:3AydAydLzyyZutA0375XIz,https://api.spotify.com/v1/tracks/3AydAydLzyyZutA0375XIz,https://api.spotify.com/v1/audio-analysis/3AydAydLzyyZutA0375XIz,137760,4
177,0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,audio_features,3FM33HqRlV7J1QJoPOnd2u,spotify:track:3FM33HqRlV7J1QJoPOnd2u,https://api.spotify.com/v1/tracks/3FM33HqRlV7J1QJoPOnd2u,https://api.spotify.com/v1/audio-analysis/3FM33HqRlV7J1QJoPOnd2u,193107,4
178,0.621,0.403,9,-8.211,1,0.0359,0.581,0.0,0.114,0.634,145.523,audio_features,2XgGdD5d2MW4RNx8KnIjVh,spotify:track:2XgGdD5d2MW4RNx8KnIjVh,https://api.spotify.com/v1/tracks/2XgGdD5d2MW4RNx8KnIjVh,https://api.spotify.com/v1/audio-analysis/2XgGdD5d2MW4RNx8KnIjVh,232133,4
179,0.57,0.804,11,-6.782,1,0.0701,0.0598,8.96e-05,0.187,0.624,87.533,audio_features,51Lf3l6wx008NdBxCQnD6B,spotify:track:51Lf3l6wx008NdBxCQnD6B,https://api.spotify.com/v1/tracks/51Lf3l6wx008NdBxCQnD6B,https://api.spotify.com/v1/audio-analysis/51Lf3l6wx008NdBxCQnD6B,199233,4
180,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,audio_features,0hDQV9X1Da5JrwhK8gu86p,spotify:track:0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/tracks/0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/audio-analysis/0hDQV9X1Da5JrwhK8gu86p,219987,4
181,0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,5RoIXwyTCdyUjpMMkk4uPd,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800,4
182,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,audio_features,6d4FWjx72iuRWzn1HwywLK,spotify:track:6d4FWjx72iuRWzn1HwywLK,https://api.spotify.com/v1/tracks/6d4FWjx72iuRWzn1HwywLK,https://api.spotify.com/v1/audio-analysis/6d4FWjx72iuRWzn1HwywLK,246587,4
183,0.862,0.314,3,-8.269,0,0.0369,0.108,0.156,0.0878,0.502,114.472,audio_features,4Tzw9IdZbVyzmpWrvsGaNX,spotify:track:4Tzw9IdZbVyzmpWrvsGaNX,https://api.spotify.com/v1/tracks/4Tzw9IdZbVyzmpWrvsGaNX,https://api.spotify.com/v1/audio-analysis/4Tzw9IdZbVyzmpWrvsGaNX,206947,4
184,0.886,0.371,5,-10.542,1,0.0465,0.349,0.00138,0.0985,0.928,115.026,audio_features,6PuoZT4kgw5DrUEdnQ6e01,spotify:track:6PuoZT4kgw5DrUEdnQ6e01,https://api.spotify.com/v1/tracks/6PuoZT4kgw5DrUEdnQ6e01,https://api.spotify.com/v1/audio-analysis/6PuoZT4kgw5DrUEdnQ6e01,219261,4
185,0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,7hm4HTk9encxT0LYC0J6oI,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440,4
186,0.534,0.441,7,-5.752,1,0.0303,0.661,0.0,0.0934,0.439,97.009,audio_features,13lZDbwonGhOflQLQIfdtZ,spotify:track:13lZDbwonGhOflQLQIfdtZ,https://api.spotify.com/v1/tracks/13lZDbwonGhOflQLQIfdtZ,https://api.spotify.com/v1/audio-analysis/13lZDbwonGhOflQLQIfdtZ,140179,4
187,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,audio_features,1aDLUzCyYpRXgrjwUWzV2X,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/audio-analysis/1aDLUzCyYpRXgrjwUWzV2X,354360,4
188,0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,audio_features,14e46mURUUwB3i2vTe1gFz,spotify:track:14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/tracks/14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/audio-analysis/14e46mURUUwB3i2vTe1gFz,186133,4
189,0.705,0.735,11,-6.646,1,0.0931,0.028,0.0783,0.112,0.448,132.627,audio_features,0grFc6klR3hxoHLcgCYsF4,spotify:track:0grFc6klR3hxoHLcgCYsF4,https://api.spotify.com/v1/tracks/0grFc6klR3hxoHLcgCYsF4,https://api.spotify.com/v1/audio-analysis/0grFc6klR3hxoHLcgCYsF4,191800,4
190,0.271,0.714,7,-5.124,1,0.0329,0.392,0.0,0.115,0.239,94.158,audio_features,5rfT032kGmLvbxZzfHlu5D,spotify:track:5rfT032kGmLvbxZzfHlu5D,https://api.spotify.com/v1/tracks/5rfT032kGmLvbxZzfHlu5D,https://api.spotify.com/v1/audio-analysis/5rfT032kGmLvbxZzfHlu5D,202347,3
191,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,audio_features,5cwN1htZyoWqZCc33f3RfE,spotify:track:5cwN1htZyoWqZCc33f3RfE,https://api.spotify.com/v1/tracks/5cwN1htZyoWqZCc33f3RfE,https://api.spotify.com/v1/audio-analysis/5cwN1htZyoWqZCc33f3RfE,232200,4
192,0.481,0.645,10,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,audio_features,4jU7NPkz4HVnM4hweqNhI1,spotify:track:4jU7NPkz4HVnM4hweqNhI1,https://api.spotify.com/v1/tracks/4jU7NPkz4HVnM4hweqNhI1,https://api.spotify.com/v1/audio-analysis/4jU7NPkz4HVnM4hweqNhI1,157560,4
193,0.509,0.922,9,-2.823,0,0.031,0.0219,0.00117,0.496,0.645,92.5,audio_features,3IXRdLsQib8m0hBbQpe7T8,spotify:track:3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/tracks/3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/audio-analysis/3IXRdLsQib8m0hBbQpe7T8,218787,4
194,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,audio_features,6Hmj7SrLRbreLVfVS7mV1S,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/tracks/6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/audio-analysis/6Hmj7SrLRbreLVfVS7mV1S,335333,4
195,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,audio_features,2nvZv4qatgsDIbEqqbQLUT,spotify:track:2nvZv4qatgsDIbEqqbQLUT,https://api.spotify.com/v1/tracks/2nvZv4qatgsDIbEqqbQLUT,https://api.spotify.com/v1/audio-analysis/2nvZv4qatgsDIbEqqbQLUT,210106,1
196,0.708,0.499,5,-9.644,1,0.0297,0.269,0.57,0.101,0.628,111.652,audio_features,48X4D1FYOShPz2VF3YdfCF,spotify:track:48X4D1FYOShPz2VF3YdfCF,https://api.spotify.com/v1/tracks/48X4D1FYOShPz2VF3YdfCF,https://api.spotify.com/v1/audio-analysis/48X4D1FYOShPz2VF3YdfCF,328293,4
197,0.416,0.827,4,-5.177,1,0.0384,0.00428,0.000242,0.277,0.87,169.902,audio_features,47TQjzeG4KI0XWWb0wkbri,spotify:track:47TQjzeG4KI0XWWb0wkbri,https://api.spotify.com/v1/tracks/47TQjzeG4KI0XWWb0wkbri,https://api.spotify.com/v1/audio-analysis/47TQjzeG4KI0XWWb0wkbri,236712,4
198,0.493,0.372,7,-11.889,1,0.0331,0.964,0.0308,0.117,0.25,116.86,audio_features,15WbjBy1bzH1UsUldBwwlW,spotify:track:15WbjBy1bzH1UsUldBwwlW,https://api.spotify.com/v1/tracks/15WbjBy1bzH1UsUldBwwlW,https://api.spotify.com/v1/audio-analysis/15WbjBy1bzH1UsUldBwwlW,285160,4
199,0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014,audio_features,6CES1554HcWMIVroJfmmBm,spotify:track:6CES1554HcWMIVroJfmmBm,https://api.spotify.com/v1/tracks/6CES1554HcWMIVroJfmmBm,https://api.spotify.com/v1/audio-analysis/6CES1554HcWMIVroJfmmBm,245456,4
200,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,audio_features,3hARuUtzTdUuWH1KiLJlSf,spotify:track:3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/tracks/3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/audio-analysis/3hARuUtzTdUuWH1KiLJlSf,139293,4
201,0.446,0.263,11,-11.541,1,0.0403,0.199,0.000305,0.109,0.168,123.696,audio_features,4AA4xt0NvJCUaJYh9SoZ1y,spotify:track:4AA4xt0NvJCUaJYh9SoZ1y,https://api.spotify.com/v1/tracks/4AA4xt0NvJCUaJYh9SoZ1y,https://api.spotify.com/v1/audio-analysis/4AA4xt0NvJCUaJYh9SoZ1y,183895,4
202,0.711,0.464,4,-4.816,0,0.0488,0.648,0.00373,0.0846,0.507,127.274,audio_features,0qI1W6chJgvrSAzAkX9JBa,spotify:track:0qI1W6chJgvrSAzAkX9JBa,https://api.spotify.com/v1/tracks/0qI1W6chJgvrSAzAkX9JBa,https://api.spotify.com/v1/audio-analysis/0qI1W6chJgvrSAzAkX9JBa,234973,4
203,0.745,0.387,1,-12.839,0,0.0327,0.179,0.00633,0.0736,0.772,95.985,audio_features,48jV8AW50589btXi0Hs5f4,spotify:track:48jV8AW50589btXi0Hs5f4,https://api.spotify.com/v1/tracks/48jV8AW50589btXi0Hs5f4,https://api.spotify.com/v1/audio-analysis/48jV8AW50589btXi0Hs5f4,190470,4
204,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,audio_features,0Fe3WxeO6lZZxj7ytvbDUh,spotify:track:0Fe3WxeO6lZZxj7ytvbDUh,https://api.spotify.com/v1/tracks/0Fe3WxeO6lZZxj7ytvbDUh,https://api.spotify.com/v1/audio-analysis/0Fe3WxeO6lZZxj7ytvbDUh,246173,4
205,0.455,0.456,0,-8.182,1,0.17,0.326,0.0014,0.0958,0.187,100.01,audio_features,30GGIrrJdSNtecPiFcVP5O,spotify:track:30GGIrrJdSNtecPiFcVP5O,https://api.spotify.com/v1/tracks/30GGIrrJdSNtecPiFcVP5O,https://api.spotify.com/v1/audio-analysis/30GGIrrJdSNtecPiFcVP5O,268213,4
206,0.631,0.625,0,-10.73,1,0.0374,0.134,0.0196,0.117,0.305,155.987,audio_features,6tZetCGfhxPh5ZIKCGmaKq,spotify:track:6tZetCGfhxPh5ZIKCGmaKq,https://api.spotify.com/v1/tracks/6tZetCGfhxPh5ZIKCGmaKq,https://api.spotify.com/v1/audio-analysis/6tZetCGfhxPh5ZIKCGmaKq,181400,4
207,0.689,0.617,4,-5.196,1,0.029,0.0918,2.08e-05,0.0816,0.682,121.062,audio_features,5ftdTvmQjjsL23t7jxADfI,spotify:track:5ftdTvmQjjsL23t7jxADfI,https://api.spotify.com/v1/tracks/5ftdTvmQjjsL23t7jxADfI,https://api.spotify.com/v1/audio-analysis/5ftdTvmQjjsL23t7jxADfI,252307,4
208,0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,audio_features,6Thn8AOHIwPCkf2O4ZgfC2,spotify:track:6Thn8AOHIwPCkf2O4ZgfC2,https://api.spotify.com/v1/tracks/6Thn8AOHIwPCkf2O4ZgfC2,https://api.spotify.com/v1/audio-analysis/6Thn8AOHIwPCkf2O4ZgfC2,370200,4
209,0.596,0.807,1,-7.893,0,0.028,0.000132,0.264,0.312,0.288,117.016,audio_features,3nClCcBmn9NnrRQkQTkx1J,spotify:track:3nClCcBmn9NnrRQkQTkx1J,https://api.spotify.com/v1/tracks/3nClCcBmn9NnrRQkQTkx1J,https://api.spotify.com/v1/audio-analysis/3nClCcBmn9NnrRQkQTkx1J,219893,4
210,0.677,0.916,2,-4.102,0,0.0296,0.0086,7.68e-05,0.0967,0.878,104.78,audio_features,4VP8QiCeaZq8BeTIUrMQOG,spotify:track:4VP8QiCeaZq8BeTIUrMQOG,https://api.spotify.com/v1/tracks/4VP8QiCeaZq8BeTIUrMQOG,https://api.spotify.com/v1/audio-analysis/4VP8QiCeaZq8BeTIUrMQOG,223787,4
211,0.547,0.816,8,-6.165,0,0.0624,0.0688,0.0,0.127,0.722,102.765,audio_features,2RUhtNBh43RtSg0WBPPq3m,spotify:track:2RUhtNBh43RtSg0WBPPq3m,https://api.spotify.com/v1/tracks/2RUhtNBh43RtSg0WBPPq3m,https://api.spotify.com/v1/audio-analysis/2RUhtNBh43RtSg0WBPPq3m,203507,4
212,0.802,0.325,10,-9.327,1,0.0466,0.164,0.162,0.156,0.648,110.995,audio_features,0TAHhMjG17P5pzlSm1sgSl,spotify:track:0TAHhMjG17P5pzlSm1sgSl,https://api.spotify.com/v1/tracks/0TAHhMjG17P5pzlSm1sgSl,https://api.spotify.com/v1/audio-analysis/0TAHhMjG17P5pzlSm1sgSl,246200,4
213,0.487,0.509,0,-9.051,1,0.0241,0.58,0.00878,0.115,0.2,94.017,audio_features,74uoN2UfgdUAzwVeFaRUE2,spotify:track:74uoN2UfgdUAzwVeFaRUE2,https://api.spotify.com/v1/tracks/74uoN2UfgdUAzwVeFaRUE2,https://api.spotify.com/v1/audio-analysis/74uoN2UfgdUAzwVeFaRUE2,206465,4
214,0.586,0.4,2,-8.739,1,0.0289,0.893,0.578,0.161,0.43,112.33,audio_features,5KPXcfXaGOaWUqOHLDXFRP,spotify:track:5KPXcfXaGOaWUqOHLDXFRP,https://api.spotify.com/v1/tracks/5KPXcfXaGOaWUqOHLDXFRP,https://api.spotify.com/v1/audio-analysis/5KPXcfXaGOaWUqOHLDXFRP,237973,4
215,0.266,0.946,9,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.465,audio_features,4I3573QbRpER4HPzyFSFJa,spotify:track:4I3573QbRpER4HPzyFSFJa,https://api.spotify.com/v1/tracks/4I3573QbRpER4HPzyFSFJa,https://api.spotify.com/v1/audio-analysis/4I3573QbRpER4HPzyFSFJa,179973,4
216,0.534,0.641,0,-9.172,1,0.0276,0.523,0.0428,0.0904,0.505,107.081,audio_features,77RNVzAVwqWiZrZuWqMV2i,spotify:track:77RNVzAVwqWiZrZuWqMV2i,https://api.spotify.com/v1/tracks/77RNVzAVwqWiZrZuWqMV2i,https://api.spotify.com/v1/audio-analysis/77RNVzAVwqWiZrZuWqMV2i,234160,4
217,0.705,0.547,0,-9.717,1,0.0293,0.33,0.00261,0.0824,0.383,100.0,audio_features,4xWqRo8GPwMQ02LjiaX4D8,spotify:track:4xWqRo8GPwMQ02LjiaX4D8,https://api.spotify.com/v1/tracks/4xWqRo8GPwMQ02LjiaX4D8,https://api.spotify.com/v1/audio-analysis/4xWqRo8GPwMQ02LjiaX4D8,199743,5
218,0.576,0.609,7,-5.921,1,0.107,0.303,0.0,0.164,0.737,86.703,audio_features,0ewrI06EIDMGXvgJxuyF3U,spotify:track:0ewrI06EIDMGXvgJxuyF3U,https://api.spotify.com/v1/tracks/0ewrI06EIDMGXvgJxuyF3U,https://api.spotify.com/v1/audio-analysis/0ewrI06EIDMGXvgJxuyF3U,212800,4
219,0.64,0.494,0,-8.14,1,0.0602,0.295,4.8e-06,0.248,0.547,119.854,audio_features,12WhIX6MvI93bS3wPSStSY,spotify:track:12WhIX6MvI93bS3wPSStSY,https://api.spotify.com/v1/tracks/12WhIX6MvI93bS3wPSStSY,https://api.spotify.com/v1/audio-analysis/12WhIX6MvI93bS3wPSStSY,201352,4
220,0.774,0.721,6,-6.662,0,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048,audio_features,6vSq5q5DCs1IvwKIq53hj2,spotify:track:6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2,263427,4
221,0.582,0.464,7,-9.657,1,0.0304,0.585,0.0,0.0892,0.446,124.97,audio_features,1yupbrI7ROhigIHpQBevPh,spotify:track:1yupbrI7ROhigIHpQBevPh,https://api.spotify.com/v1/tracks/1yupbrI7ROhigIHpQBevPh,https://api.spotify.com/v1/audio-analysis/1yupbrI7ROhigIHpQBevPh,364613,4
222,0.619,0.686,6,-6.125,0,0.0265,0.0565,0.0237,0.142,0.538,117.777,audio_features,5iItYl3Q6wCnKVfpK1uNVf,spotify:track:5iItYl3Q6wCnKVfpK1uNVf,https://api.spotify.com/v1/tracks/5iItYl3Q6wCnKVfpK1uNVf,https://api.spotify.com/v1/audio-analysis/5iItYl3Q6wCnKVfpK1uNVf,315027,4
223,0.724,0.48,2,-7.537,1,0.0342,0.211,0.0772,0.289,0.591,125.007,audio_features,4gwltSjdrzKtKz9dlk2Wja,spotify:track:4gwltSjdrzKtKz9dlk2Wja,https://api.spotify.com/v1/tracks/4gwltSjdrzKtKz9dlk2Wja,https://api.spotify.com/v1/audio-analysis/4gwltSjdrzKtKz9dlk2Wja,187415,4
224,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.759,audio_features,61qxP4Vs5DVX0Ic4GnBklu,spotify:track:61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/tracks/61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/audio-analysis/61qxP4Vs5DVX0Ic4GnBklu,262520,4
225,0.654,0.717,4,-6.564,1,0.0416,0.089,0.00148,0.0596,0.961,159.963,audio_features,4S7misxIYuUVypO0NwDwuW,spotify:track:4S7misxIYuUVypO0NwDwuW,https://api.spotify.com/v1/tracks/4S7misxIYuUVypO0NwDwuW,https://api.spotify.com/v1/audio-analysis/4S7misxIYuUVypO0NwDwuW,178150,4
226,0.482,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064,audio_features,2drtd6SptpMJ1KylMQ7mrE,spotify:track:2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/tracks/2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/audio-analysis/2drtd6SptpMJ1KylMQ7mrE,280213,4
227,0.785,0.53,6,-6.995,0,0.0634,0.359,0.00198,0.0774,0.729,146.38,audio_features,6ioeN8jQ8Qc3tS8dhpoAVi,spotify:track:6ioeN8jQ8Qc3tS8dhpoAVi,https://api.spotify.com/v1/tracks/6ioeN8jQ8Qc3tS8dhpoAVi,https://api.spotify.com/v1/audio-analysis/6ioeN8jQ8Qc3tS8dhpoAVi,260960,4
228,0.688,0.771,1,-4.463,1,0.0291,0.056,0.000106,0.0561,0.481,100.01,audio_features,4ZFHITy0bAeZ3oFfvR0HaI,spotify:track:4ZFHITy0bAeZ3oFfvR0HaI,https://api.spotify.com/v1/tracks/4ZFHITy0bAeZ3oFfvR0HaI,https://api.spotify.com/v1/audio-analysis/4ZFHITy0bAeZ3oFfvR0HaI,226933,4
229,0.614,0.744,7,-5.647,1,0.0407,0.00203,0.0797,0.0664,0.766,135.093,audio_features,6YfEvtwpQwGAWZBWzNmoIw,spotify:track:6YfEvtwpQwGAWZBWzNmoIw,https://api.spotify.com/v1/tracks/6YfEvtwpQwGAWZBWzNmoIw,https://api.spotify.com/v1/audio-analysis/6YfEvtwpQwGAWZBWzNmoIw,253733,4
230,0.555,0.902,0,-7.918,1,0.0958,0.337,0.0,0.152,0.62,156.108,audio_features,0ccCwNzXvr1Yoz91vKz31Z,spotify:track:0ccCwNzXvr1Yoz91vKz31Z,https://api.spotify.com/v1/tracks/0ccCwNzXvr1Yoz91vKz31Z,https://api.spotify.com/v1/audio-analysis/0ccCwNzXvr1Yoz91vKz31Z,287507,4
231,0.429,0.699,8,-8.436,1,0.0404,0.0352,0.291,0.126,0.686,82.971,audio_features,2OjZhG8BnvrsVWqGnZk4PO,spotify:track:2OjZhG8BnvrsVWqGnZk4PO,https://api.spotify.com/v1/tracks/2OjZhG8BnvrsVWqGnZk4PO,https://api.spotify.com/v1/audio-analysis/2OjZhG8BnvrsVWqGnZk4PO,256630,4
232,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,3geFzA6VBSNZUTmV3bCry6,spotify:track:3geFzA6VBSNZUTmV3bCry6,https://api.spotify.com/v1/tracks/3geFzA6VBSNZUTmV3bCry6,https://api.spotify.com/v1/audio-analysis/3geFzA6VBSNZUTmV3bCry6,175440,4
233,0.552,0.828,2,-5.811,1,0.0305,0.0006,0.363,0.115,0.709,107.031,audio_features,2QSrwZ7iVknZgkfi4aD6cn,spotify:track:2QSrwZ7iVknZgkfi4aD6cn,https://api.spotify.com/v1/tracks/2QSrwZ7iVknZgkfi4aD6cn,https://api.spotify.com/v1/audio-analysis/2QSrwZ7iVknZgkfi4aD6cn,247280,4
234,0.869,0.7,2,-4.966,1,0.0419,0.0571,0.414,0.0691,0.983,103.983,audio_features,32fmQsWSAaDas2MJRyMSGG,spotify:track:32fmQsWSAaDas2MJRyMSGG,https://api.spotify.com/v1/tracks/32fmQsWSAaDas2MJRyMSGG,https://api.spotify.com/v1/audio-analysis/32fmQsWSAaDas2MJRyMSGG,198040,4
235,0.647,0.701,4,-8.043,1,0.0375,0.0394,0.000142,0.0765,0.813,97.003,audio_features,05uhED0miR9OJYPalPi7tx,spotify:track:05uhED0miR9OJYPalPi7tx,https://api.spotify.com/v1/tracks/05uhED0miR9OJYPalPi7tx,https://api.spotify.com/v1/audio-analysis/05uhED0miR9OJYPalPi7tx,193277,4
236,0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.342,110.21,audio_features,0gKiONJeEtwb3hps4sUgyn,spotify:track:0gKiONJeEtwb3hps4sUgyn,https://api.spotify.com/v1/tracks/0gKiONJeEtwb3hps4sUgyn,https://api.spotify.com/v1/audio-analysis/0gKiONJeEtwb3hps4sUgyn,161907,4
237,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,audio_features,73mlvsfJM2qwlDUJxeaatI,spotify:track:73mlvsfJM2qwlDUJxeaatI,https://api.spotify.com/v1/tracks/73mlvsfJM2qwlDUJxeaatI,https://api.spotify.com/v1/audio-analysis/73mlvsfJM2qwlDUJxeaatI,314557,4
238,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,audio_features,35KiiILklye1JRRctaLUb4,spotify:track:35KiiILklye1JRRctaLUb4,https://api.spotify.com/v1/tracks/35KiiILklye1JRRctaLUb4,https://api.spotify.com/v1/audio-analysis/35KiiILklye1JRRctaLUb4,336613,4
239,0.47,0.952,11,-3.641,0,0.134,0.000139,0.00283,0.386,0.398,170.058,audio_features,7vjzFWG4neQ9YYMN9yZ9hr,spotify:track:7vjzFWG4neQ9YYMN9yZ9hr,https://api.spotify.com/v1/tracks/7vjzFWG4neQ9YYMN9yZ9hr,https://api.spotify.com/v1/audio-analysis/7vjzFWG4neQ9YYMN9yZ9hr,220573,4
240,0.71,0.698,2,-5.797,1,0.0332,0.0697,0.0,0.478,0.852,104.007,audio_features,4asjU3sDnn3002bTJIg2vZ,spotify:track:4asjU3sDnn3002bTJIg2vZ,https://api.spotify.com/v1/tracks/4asjU3sDnn3002bTJIg2vZ,https://api.spotify.com/v1/audio-analysis/4asjU3sDnn3002bTJIg2vZ,264813,4
241,0.732,0.408,11,-8.475,1,0.036,0.747,0.000229,0.069,0.663,87.015,audio_features,06lw2dBFqdXhAErz7Xz9Zs,spotify:track:06lw2dBFqdXhAErz7Xz9Zs,https://api.spotify.com/v1/tracks/06lw2dBFqdXhAErz7Xz9Zs,https://api.spotify.com/v1/audio-analysis/06lw2dBFqdXhAErz7Xz9Zs,299440,4
